album,albumLabel,producer,producerLabel,genre,genreLabel
http://www.wikidata.org/entity/Q739569,La Valse des monstres,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q4631020,21st-century classical music
http://www.wikidata.org/entity/Q2348863,Les Retrouvailles,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q4631020,21st-century classical music
http://www.wikidata.org/entity/Q2563202,Rue des cascades,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q4631020,21st-century classical music
http://www.wikidata.org/entity/Q1627745,L'Absente,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q4631020,21st-century classical music
http://www.wikidata.org/entity/Q1952362,Le Phare,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q4631020,21st-century classical music
http://www.wikidata.org/entity/Q3486462,Skyline,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q286080,acoustic music
http://www.wikidata.org/entity/Q16643501,∞,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q286080,acoustic music
http://www.wikidata.org/entity/Q2391224,Du ciment sous les plaines,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q2019334,The Smiths Is Dead,http://www.wikidata.org/entity/Q2758142,Les Inrockuptibles,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q2288569,Dies Irae,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q3532657,Tostaky,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q12071943,Noir Désir,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q16651460,L'Équilibre,http://www.wikidata.org/entity/Q3294208,Mark Plati,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q3342717,Q3342717,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q3352216,Q3352216,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11366,alternative rock
http://www.wikidata.org/entity/Q15661,Oxygène,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q523793,Ralf und Florian,http://www.wikidata.org/entity/Q61428,Conny Plank,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q525379,Deep Forest,http://www.wikidata.org/entity/Q2388966,Dan Lacksman,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q525379,Deep Forest,http://www.wikidata.org/entity/Q3119521,Guilain Joncheray,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q767479,Les Chants magnétiques,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q1093902,Sessions 2000,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q1194062,Métamorphoses,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q90153115,Thulêan Mysteries,http://www.wikidata.org/entity/Q193172,Burzum,http://www.wikidata.org/entity/Q193207,ambient music
http://www.wikidata.org/entity/Q2930408,C'était ici,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q2332751,avant-garde music
http://www.wikidata.org/entity/Q3489518,Solitudes à deux,http://www.wikidata.org/entity/Q3047308,Eddie Vartan,http://www.wikidata.org/entity/Q182659,ballad
http://www.wikidata.org/entity/Q2741315,L'Étonnant Serge Gainsbourg,http://www.wikidata.org/entity/Q2621446,Alain Goraguer,http://www.wikidata.org/entity/Q46046,baroque pop
http://www.wikidata.org/entity/Q109043817,Club Session no IV,http://www.wikidata.org/entity/Q1444335,Frank Ténot,http://www.wikidata.org/entity/Q105513,bebop
http://www.wikidata.org/entity/Q1277740,Pure Holocaust,http://www.wikidata.org/entity/Q579363,Eirik Hundvin,http://www.wikidata.org/entity/Q132438,black metal
http://www.wikidata.org/entity/Q1754162,Diabolical Fullmoon Mysticism,http://www.wikidata.org/entity/Q579363,Eirik Hundvin,http://www.wikidata.org/entity/Q132438,black metal
http://www.wikidata.org/entity/Q1754209,Pentagram,http://www.wikidata.org/entity/Q579363,Eirik Hundvin,http://www.wikidata.org/entity/Q132438,black metal
http://www.wikidata.org/entity/Q61112775,Live in Paris,http://www.wikidata.org/entity/Q6490755,Larry Martin,http://www.wikidata.org/entity/Q9759,blues
http://www.wikidata.org/entity/Q1194062,Métamorphoses,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q663519,breakbeat
http://www.wikidata.org/entity/Q910620,Bretonne,http://www.wikidata.org/entity/Q153504,Jon Kelly,http://www.wikidata.org/entity/Q15974722,Breton song
http://www.wikidata.org/entity/Q2924855,Brian Boru,http://www.wikidata.org/entity/Q45322294,Keltia 3,http://www.wikidata.org/entity/Q15974722,Breton song
http://www.wikidata.org/entity/Q16572115,Les Beatles dans leurs 14 plus grands succès,http://www.wikidata.org/entity/Q191819,George Martin,http://www.wikidata.org/entity/Q2566660,British rock
http://www.wikidata.org/entity/Q910620,Bretonne,http://www.wikidata.org/entity/Q153504,Jon Kelly,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q2924855,Brian Boru,http://www.wikidata.org/entity/Q45322294,Keltia 3,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15406870,Rêves de Siam,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15406873,À toi et ceux,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15406874,La Mémoire des volets blancs,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15406875,Theme for the Green Lands,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15406882,Acoustic,http://www.wikidata.org/entity/Q3219535,Laurent Thibault,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15406888,Allez dire à la ville,http://www.wikidata.org/entity/Q3142352,Hughes de Courson,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15410547,Héritage des Celtes,http://www.wikidata.org/entity/Q983618,Dónal Lunny,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15410547,Héritage des Celtes,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15556446,Zénith,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15556448,Finisterres,http://www.wikidata.org/entity/Q983618,Dónal Lunny,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q15556458,En concert,http://www.wikidata.org/entity/Q983618,Dónal Lunny,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q16655525,Les Îles de la mémoire,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q854451,Celtic music
http://www.wikidata.org/entity/Q2924855,Brian Boru,http://www.wikidata.org/entity/Q45322294,Keltia 3,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15406870,Rêves de Siam,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15406873,À toi et ceux,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15406874,La Mémoire des volets blancs,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15406875,Theme for the Green Lands,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15406882,Acoustic,http://www.wikidata.org/entity/Q3219535,Laurent Thibault,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15406888,Allez dire à la ville,http://www.wikidata.org/entity/Q3142352,Hughes de Courson,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15410547,Héritage des Celtes,http://www.wikidata.org/entity/Q983618,Dónal Lunny,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15410547,Héritage des Celtes,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15556446,Zénith,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15556448,Finisterres,http://www.wikidata.org/entity/Q983618,Dónal Lunny,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q15556458,En concert,http://www.wikidata.org/entity/Q983618,Dónal Lunny,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q16655525,Les Îles de la mémoire,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q2662148,Celtic rock
http://www.wikidata.org/entity/Q167848,Zaz,http://www.wikidata.org/entity/Q3195483,Kerredine Soltani,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q520656,Le Vent,http://www.wikidata.org/entity/Q1677931,Jacques Canetti,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q945162,Kabaret,http://www.wikidata.org/entity/Q159704,Patricia Kaas,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q978729,Emmaus Mouvement – 1949–1999 Emmaüs a 50 ans,http://www.wikidata.org/entity/Q3189425,Julien Civange,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q2405529,Avec vous,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q2818445,7ème,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q2870259,Au Palais des sports,http://www.wikidata.org/entity/Q469734,Véronique Sanson,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q2870410,Au nom d'une femme,http://www.wikidata.org/entity/Q3309362,Michel Cœuriot,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q2873043,Autour de Serge Reggiani,http://www.wikidata.org/entity/Q3027213,Didier Varrod,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q1109067,Nous n'avons fait que fuir,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q1883292,Mademoiselle chante…,http://www.wikidata.org/entity/Q1210514,Didier Barbelivien,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q1934529,Pure,http://www.wikidata.org/entity/Q192655,Lara Fabian,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q1934529,Pure,http://www.wikidata.org/entity/Q2030253,Rick Allison,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q1938496,Tout est calme,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3427225,Repenti,http://www.wikidata.org/entity/Q3166935,Jean-Louis Piérot,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3441119,Romantiquement vôtre,http://www.wikidata.org/entity/Q705356,Don Costa,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3472465,Sans regrets,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q2979512,Cloclo Mania,http://www.wikidata.org/entity/Q2929410,Béatrice Ardisson,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q2986024,Comme ils l'imaginent,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3010827,Cœur de verre,http://www.wikidata.org/entity/Q3356439,Orlando,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3010991,D'un papillon à une étoile,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3013371,Dancing Disco,http://www.wikidata.org/entity/Q543613,Michel Berger,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3020357,De l'autre côté de mon rêve,http://www.wikidata.org/entity/Q543613,Michel Berger,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3040385,Du monde tout autour,http://www.wikidata.org/entity/Q2551362,Gordon Gano,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3040385,Du monde tout autour,http://www.wikidata.org/entity/Q3294208,Mark Plati,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3053532,En concert,http://www.wikidata.org/entity/Q3356439,Orlando,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3053652,En t'attendant,http://www.wikidata.org/entity/Q311964,Damien Rice,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3139402,Hollywood,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3143106,Humaine,http://www.wikidata.org/entity/Q3385553,Pierre Jaconelli,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3150044,Indestructible,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3163583,Je te dis vous,http://www.wikidata.org/entity/Q7352659,Robin Millar,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3216376,Laisse-la vivre,http://www.wikidata.org/entity/Q469734,Véronique Sanson,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3224413,Le Maudit,http://www.wikidata.org/entity/Q469734,Véronique Sanson,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3225947,Le Prix de l'Eden,http://www.wikidata.org/entity/Q3579175,Édith Fambuena,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3235925,N° 9,http://www.wikidata.org/entity/Q1677931,Jacques Canetti,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3257024,Live at the Olympia,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q10542311,Kaas chante Piaf,http://www.wikidata.org/entity/Q318465,Abel Korzeniowski,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q16020994,Amoureuse,http://www.wikidata.org/entity/Q543613,Michel Berger,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q16545695,D'une tonne à un tout petit poids,http://www.wikidata.org/entity/Q963388,Peter von Poehl,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q60833386,En amont,http://www.wikidata.org/entity/Q2964192,Chloé Mons,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q60833386,En amont,http://www.wikidata.org/entity/Q3579175,Édith Fambuena,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q93725926,De quoi faire battre mon cœur,http://www.wikidata.org/entity/Q3086921,Fred Pallem,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q93727375,De quoi faire battre ton cœur,http://www.wikidata.org/entity/Q3086921,Fred Pallem,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q93728476,À la lisière,http://www.wikidata.org/entity/Q1429441,Florent Marchet,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3554461,Vancouver,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3576471,Zénith 93,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3576872,À plus tard crocodile,http://www.wikidata.org/entity/Q3294208,Mark Plati,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3640301,5,http://www.wikidata.org/entity/Q979169,Alexandre Azaria,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3259160,Longue Distance,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3338596,Neuf,http://www.wikidata.org/entity/Q2829653,Alain Chamfort,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3351610,Olympia 2005,http://www.wikidata.org/entity/Q2898571,Bernard Saint-Paul,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q3372710,Pauline Croze,http://www.wikidata.org/entity/Q3579175,Édith Fambuena,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q17093138,La mamma,http://www.wikidata.org/entity/Q50788,Paul Mauriat,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q18610894,C'est ça qui est bon,http://www.wikidata.org/entity/Q3554690,Varda Kakon,http://www.wikidata.org/entity/Q1062400,chanson
http://www.wikidata.org/entity/Q15661,Oxygène,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q757143,chill-out music
http://www.wikidata.org/entity/Q767479,Les Chants magnétiques,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q757143,chill-out music
http://www.wikidata.org/entity/Q3163505,Je sais que la Terre est plate,http://www.wikidata.org/entity/Q505994,Tony Visconti,http://www.wikidata.org/entity/Q106298881,contemporary folk music
http://www.wikidata.org/entity/Q3314350,Million Dollar Boy,http://www.wikidata.org/entity/Q981165,K.Maro,http://www.wikidata.org/entity/Q850412,contemporary R&B
http://www.wikidata.org/entity/Q739569,La Valse des monstres,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q504635,crossover
http://www.wikidata.org/entity/Q2348863,Les Retrouvailles,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q504635,crossover
http://www.wikidata.org/entity/Q2563202,Rue des cascades,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q504635,crossover
http://www.wikidata.org/entity/Q1627745,L'Absente,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q504635,crossover
http://www.wikidata.org/entity/Q525379,Deep Forest,http://www.wikidata.org/entity/Q2388966,Dan Lacksman,http://www.wikidata.org/entity/Q316930,dance music
http://www.wikidata.org/entity/Q525379,Deep Forest,http://www.wikidata.org/entity/Q3119521,Guilain Joncheray,http://www.wikidata.org/entity/Q316930,dance music
http://www.wikidata.org/entity/Q129590,Cendres de Lune,http://www.wikidata.org/entity/Q2580403,Laurent Boutonnat,http://www.wikidata.org/entity/Q211756,dance-pop
http://www.wikidata.org/entity/Q2084322,Monkey Me,http://www.wikidata.org/entity/Q2580403,Laurent Boutonnat,http://www.wikidata.org/entity/Q211756,dance-pop
http://www.wikidata.org/entity/Q3493133,Terra Incognita,http://www.wikidata.org/entity/Q1011412,Gojira,http://www.wikidata.org/entity/Q483251,death metal
http://www.wikidata.org/entity/Q3197064,King of the World,http://www.wikidata.org/entity/Q497759,Nile Rodgers,http://www.wikidata.org/entity/Q58339,disco
http://www.wikidata.org/entity/Q16247198,D.I.S.C.O.,http://www.wikidata.org/entity/Q3014783,Daniel Vangarde,http://www.wikidata.org/entity/Q58339,disco
http://www.wikidata.org/entity/Q16851914,Just Me,http://www.wikidata.org/entity/Q497759,Nile Rodgers,http://www.wikidata.org/entity/Q58339,disco
http://www.wikidata.org/entity/Q1194062,Métamorphoses,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q251192,downtempo
http://www.wikidata.org/entity/Q90153115,Thulêan Mysteries,http://www.wikidata.org/entity/Q193172,Burzum,http://www.wikidata.org/entity/Q48971892,dungeon synth
http://www.wikidata.org/entity/Q767479,Les Chants magnétiques,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q217597,electro
http://www.wikidata.org/entity/Q1194062,Métamorphoses,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q217597,electro
http://www.wikidata.org/entity/Q7112924,OutRun,http://www.wikidata.org/entity/Q471650,Guy-Manuel de Homem-Christo,http://www.wikidata.org/entity/Q627906,electro house
http://www.wikidata.org/entity/Q7112924,OutRun,http://www.wikidata.org/entity/Q734098,Sebastian,http://www.wikidata.org/entity/Q627906,electro house
http://www.wikidata.org/entity/Q7112924,OutRun,http://www.wikidata.org/entity/Q982784,Kavinsky,http://www.wikidata.org/entity/Q627906,electro house
http://www.wikidata.org/entity/Q1194062,Métamorphoses,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q851213,electronic dance music
http://www.wikidata.org/entity/Q15661,Oxygène,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q523793,Ralf und Florian,http://www.wikidata.org/entity/Q61428,Conny Plank,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q767479,Les Chants magnétiques,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q905370,Zoolook,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q2819759,A Grand Love Story,http://www.wikidata.org/entity/Q1277171,Kid Loco,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q1093902,Sessions 2000,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q2109379,Chrysalis,http://www.wikidata.org/entity/Q610896,Erick Benzi,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q11825085,Positions,http://www.wikidata.org/entity/Q602638,Dimitri Tikovoi,http://www.wikidata.org/entity/Q9778,electronic music
http://www.wikidata.org/entity/Q15661,Oxygène,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q817138,electronica
http://www.wikidata.org/entity/Q767479,Les Chants magnétiques,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q817138,electronica
http://www.wikidata.org/entity/Q1194062,Métamorphoses,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q817138,electronica
http://www.wikidata.org/entity/Q16851914,Just Me,http://www.wikidata.org/entity/Q497759,Nile Rodgers,http://www.wikidata.org/entity/Q188450,electropop
http://www.wikidata.org/entity/Q523793,Ralf und Florian,http://www.wikidata.org/entity/Q61428,Conny Plank,http://www.wikidata.org/entity/Q1640319,experimental music
http://www.wikidata.org/entity/Q1093902,Sessions 2000,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q1640319,experimental music
http://www.wikidata.org/entity/Q3571713,Yann Tiersen & Shannon Wright,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q1640319,experimental music
http://www.wikidata.org/entity/Q614610,Good Bye Lenin!,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q492264,film score
http://www.wikidata.org/entity/Q2538479,Le Fabuleux Destin d'Amélie Poulain,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q492264,film score
http://www.wikidata.org/entity/Q2872759,Autorisation de délirer,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q3535702,…tout corps vivant branché sur le secteur étant appelé à s'émouvoir…,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q3020343,"De l'amour, de l'art ou du cochon",http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q3023942,Dernières balises (avant mutation),http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q3053521,En concert,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15406870,Rêves de Siam,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15406873,À toi et ceux,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15406874,La Mémoire des volets blancs,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15406875,Theme for the Green Lands,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15406882,Acoustic,http://www.wikidata.org/entity/Q3219535,Laurent Thibault,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15406888,Allez dire à la ville,http://www.wikidata.org/entity/Q3142352,Hughes de Courson,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15410547,Héritage des Celtes,http://www.wikidata.org/entity/Q983618,Dónal Lunny,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15410547,Héritage des Celtes,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q43343,folk music
http://www.wikidata.org/entity/Q15556446,Zénith,http://www.wikidata.org/entity/Q3160649,Jakez Bernard,http://www.wikidata.org/entity/Q43343,folk music
